TRANSACTION_ID,WAREHOUSE_ID,TRANSACTION_TIMESTAMP,DATE,HOUR,ORDER_TYPE,ORDER_TYPE_CATEGORY,ORDER_CHANNEL,USER_ID,ACTION_CODE,ORDER_NUMBER,ORDER_LINE_ITEM,ARTICLE,DEVICE_CODE,SHIP_LINE_ID,GIFT_FLAG,FROM_AREA_CODE,TO_AREA_CODE,FROM_STORAGE_LOCATION,TO_STORAGE_LOCATION,ORDER_CATEGORY,INVENTORY_DETAIL_NUMBER,QUANTITY
00006XBB3C,DC01,2021-11-02 8:24:06 AM,02-Nov-21,8,E07,ECOMM US,ECOMMERCE,USER17,ASSUMEDPCK,262899129,3,66139033,111,SLN00EYGTR,0,PICK,RDTS000001,30-02-03-04,111,eComm USA S321,D000000FG9N2,1
00006XBF7J,DC01,2021-11-02 8:41:29 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER5,LSTPCK,82614579,2560,84901004,35,SLN00EYBMG,0,PICK,RDTS000001,40-06-01-01,35,Replenishment,D000000FG9YU,1
00006XAZBY,DC01,2021-11-02 8:01:49 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER10,ASSUMEDPCK,82611098,2480,84946003,58,SLN00EXO02,0,PICK,RDTS000001,72-14-03-05,58,Replenishment,D000000FG922,1
00006XAYIY,DC01,2021-11-02 8:00:31 AM,02-Nov-21,8,E03,ECOMM CA,ECOMMERCE,USER23,PKOCLOSE,262895025,1,92301004,STNPACK-022,SLN00EY864,0,WRKS,PACK,STNPACK-022,STNPACK-022-STG,eComm Canada,D000000FG6CU,1
00006XBD8O,DC01,2021-11-02 8:32:03 AM,02-Nov-21,8,E03,ECOMM CA,ECOMMERCE,USER2,LSTPCK,262898558,4,85124005,67,SLN00EYAIZ,0,PICK,RDTS000001,65-14-02-05,67,eComm Canada,D000000ERFAT,1
00006XBJH9,DC01,2021-11-02 8:49:54 AM,02-Nov-21,8,E01,ECOMM CA,ECOMMERCE,USER1,LSTPCK,262890783,1,84718034,7,SLN00EYGQZ,0,PICK,RDTS000001,68-17-03-01,7,eComm Canada,D000000FGA6W,1
00006XB8YQ,DC01,2021-11-02 8:20:49 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER19,LSTPCK,82614579,990,78298151,8,SLN00EYBDG,0,PICK,RDTS000001,23-13-04-01,8,Replenishment,D000000FFKLW,1
00006XAYM2,DC01,2021-11-02 8:01:14 AM,02-Nov-21,8,E03,ECOMM CA,ECOMMERCE,USER18,ASSUMEDPCK,262892499,2,76728108,68,SLN00EYAUF,0,PICK,RDTS000001,64-24-03-02,68,eComm Canada,D000000FG91G,1
00006XB2E5,DC01,2021-11-02 8:12:17 AM,02-Nov-21,8,E03,ECOMM CA,ECOMMERCE,USER15,ASSUMEDPCK,262897532,2,83057008,57,SLN00EYA92,0,PICK,RDTS000001,40-07-02-01,57,eComm Canada,D000000FG9CL,1
00006XB1X0,DC01,2021-11-02 8:07:51 AM,02-Nov-21,8,E03,ECOMM CA,ECOMMERCE,USER15,LSTPCK,262887795,3,68177462,57,SLN00EYAPO,0,PICK,RDTS000001,33-11-03-01,57,eComm Canada,D000000FG97K,1
00006XB8ZS,DC01,2021-11-02 8:21:16 AM,02-Nov-21,8,E03,ECOMM CA,ECOMMERCE,USER1,LSTPCK,262892691,1,91898017,7,SLN00EYGBK,0,PICK,RDTS000001,46-20-03-04,7,eComm Canada,D000000FG9LA,1
00006XBHUP,DC01,2021-11-02 8:45:25 AM,02-Nov-21,8,E07,ECOMM US,ECOMMERCE,USER4,ASSUMEDPCK,262892206,3,79788004,50,SLN00EY9RF,0,PICK,RDTS000001,81-18-03-03,50,eComm USA S321,D000000FGA2K,1
00006XBGLQ,DC01,2021-11-02 8:45:08 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER3,LSTPCK,82614589,1360,84670001,12,SLN00EYE4Y,0,PICK,RDTS000001,79-23-02-02,12,Replenishment,D000000FGA2A,2
00006XB85S,DC01,2021-11-02 8:19:42 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER9,ASSUMEDPCK,82614579,930,78077163,88,SLN00EYBGA,0,PICK,RDTS000001,07-15-01-07,88,Replenishment,D000000FG9K2,1
00006XBDDE,DC01,2021-11-02 8:32:40 AM,02-Nov-21,8,P07,P07,ECOMMERCE,USER17,LSTPCK,262877155,1,78454005,111,SLN00EYGUA,1,PICK,RDTS000001,40-08-04-10,111,eComm USA S321,D000000FG9TK,1
00006XB09U,DC01,2021-11-02 8:02:42 AM,02-Nov-21,8,E03,ECOMM CA,ECOMMERCE,USER15,LSTPCK,262890991,1,73513014,57,SLN00EY96G,0,PICK,RDTS000001,23-02-03-01,57,eComm Canada,D000000FG92V,1
00006XBDR6,DC01,2021-11-02 8:34:28 AM,02-Nov-21,8,E03,ECOMM CA,ECOMMERCE,USER2,ASSUMEDPCK,262897042,4,80296157,67,SLN00EYA6G,0,PICK,RDTS000001,67-04-04-04,67,eComm Canada,D000000FG9UH,1
00006XBDPR,DC01,2021-11-02 8:34:00 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER5,ASSUMEDPCK,82614579,1270,79595002,35,SLN00EYBCO,0,PICK,RDTS000001,34-07-01-02,35,Replenishment,D000000FG9UA,1
00006XBCFJ,DC01,2021-11-02 8:26:34 AM,02-Nov-21,8,E01,ECOMM CA,ECOMMERCE,USER6,MANFST,262893321,1,?,STNPACK-016,SLN00EY85K,0,?,?,?,?,eComm Canada,D000000FG6EX,?
00006XBHYJ,DC01,2021-11-02 8:46:43 AM,02-Nov-21,8,E07,ECOMM US,ECOMMERCE,USER11,ASSUMEDPCK,262899934,1,82379014,54,SLN00EYH24,0,PICK,RDTS000001,26-15-03-04,54,eComm USA S321,D000000FGA3S,1
00006XB837,DC01,2021-11-02 8:19:19 AM,02-Nov-21,8,E07,ECOMM US,ECOMMERCE,USER6,PKOCLOSE,262882792,3,92007107,STNPACK-016,SLN00EY5TW,0,WRKS,PACK,STNPACK-016,STNPACK-016-STG,eComm USA S321,D000000FG56U,1
00006XAZCE,DC01,2021-11-02 8:02:02 AM,02-Nov-21,8,P07,P07,ECOMMERCE,USER23,PKOCLOSE,262847967,1,95558003,STNPACK-022,SLN00EY8A6,1,WRKS,PACK,STNPACK-022,STNPACK-022-STG,eComm USA S321,D000000FG6C1,1
00006XBF7U,DC01,2021-11-02 8:41:41 AM,02-Nov-21,8,E03,ECOMM CA,ECOMMERCE,USER2,ASSUMEDPCK,262897715,4,79872001,67,SLN00EYA7W,0,PICK,RDTS000001,73-04-02-03,67,eComm Canada,D000000FG9YY,1
00006XB2E8,DC01,2021-11-02 8:12:18 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER7,LSTPCK,82614579,910,78042007,27,SLN00EYBGC,0,PICK,RDTS000001,32-01-02-02,27,Replenishment,D000000FG9CM,1
00006XBD33,DC01,2021-11-02 8:31:10 AM,02-Nov-21,8,E07,ECOMM US,ECOMMERCE,USER27,PKOCLOSE,262899209,5,92043004,STNPACK-038,SLN00EY91U,0,WRKS,PACK,STNPACK-038,STNPACK-038-STG,eComm USA S321,D000000FG6JF,1
00006XB4WI,DC01,2021-11-02 8:15:12 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER10,ASSUMEDPCK,82611098,1780,82498038,58,SLN00EXO6F,0,PICK,RDTS000001,76-16-02-05,58,Replenishment,D000000FG9FU,1
00006XBD5X,DC01,2021-11-02 8:31:34 AM,02-Nov-21,8,E07,ECOMM US,ECOMMERCE,USER17,ASSUMEDPCK,262900727,1,82416017,111,SLN00EYGT6,0,PICK,RDTS000001,39-20-03-05,111,eComm USA S321,D000000FG9SP,1
00006XB7KP,DC01,2021-11-02 8:17:59 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER7,ASSUMEDPCK,82614590,1390,94555012,27,SLN00EYBBC,0,PICK,RDTS000001,36-18-02-04,27,Replenishment,D000000FG9IM,1
00006XBAVU,DC01,2021-11-02 8:22:42 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER19,LSTPCK,82614579,1890,81701018,8,SLN00EYBDM,0,PICK,RDTS000001,24-11-02-04,8,Replenishment,D000000FG9M6,4
00006XBKUS,DC01,2021-11-02 8:58:22 AM,02-Nov-21,8,E05,ECOMM US,ECOMMERCE,USER23,PKOCLOSE,262891603,1,84572002,STNPACK-022,SLN00EY8EF,0,WRKS,PACK,STNPACK-022,STNPACK-022-STG,eComm USA S321,D000000FG6BF,1
00006XBHUH,DC01,2021-11-02 8:45:21 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER12,LSTPCK,82614577,2100,90096006,109,SLN00EYFCW,0,PICK,RDTS000001,70-16-02-05,109,Replenishment,D000000FGA2H,1
00006XBCE4,DC01,2021-11-02 8:25:56 AM,02-Nov-21,8,E03,ECOMM CA,ECOMMERCE,USER2,LSTPCK,262893545,2,82199002,67,SLN00EYAVV,0,PICK,RDTS000001,60-07-04-09,67,eComm Canada,D000000FG9OH,1
00006XBB1V,DC01,2021-11-02 8:23:44 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER12,LSTPCK,82614579,2360,84000006,109,SLN00EYBKB,0,PICK,RDTS000001,62-06-04-09,109,Replenishment,D000000FFT5T,1
00006XBCDR,DC01,2021-11-02 8:25:45 AM,02-Nov-21,8,E03,ECOMM CA,ECOMMERCE,USER16,LSTPCK,262876088,3,64926003,72,SLN00EYGQQ,0,PICK,RDTS000001,52-09-04-04,72,eComm Canada,D000000FG9OB,1
00006XAZCW,DC01,2021-11-02 8:02:12 AM,02-Nov-21,8,E03,ECOMM CA,ECOMMERCE,USER2,ASSUMEDPCK,262895846,2,79960026,67,SLN00EYACG,0,PICK,RDTS000001,31-01-03-02,67,eComm Canada,D000000FG92D,1
00006XBKMZ,DC01,2021-11-02 8:57:34 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER5,LSTPCK,82614579,3020,90827003,35,SLN00EYBII,0,PICK,RDTS000001,48-06-02-05,35,Replenishment,D000000FGAEC,1
00006XBJFA,DC01,2021-11-02 8:49:37 AM,02-Nov-21,8,E07,ECOMM US,ECOMMERCE,USER11,ASSUMEDPCK,262894783,1,76315004,54,SLN00EYH2F,0,PICK,RDTS000001,32-16-02-01,54,eComm USA S321,D000000FGA6N,2
00006XBCX0,DC01,2021-11-02 8:29:50 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER9,LSTPCK,82614579,2250,83413006,88,SLN00EYBKM,0,PICK,RDTS000001,14-15-02-01,88,Replenishment,D000000FG9RE,1
00006XB835,DC01,2021-11-02 8:19:19 AM,02-Nov-21,8,E07,ECOMM US,ECOMMERCE,USER6,PKOCLOSE,262882792,1,90832019,STNPACK-016,SLN00EY5TY,0,WRKS,PACK,STNPACK-016,STNPACK-016-STG,eComm USA S321,D000000FG5T4,1
00006XB4PV,DC01,2021-11-02 8:14:58 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER19,LSTPCK,82614579,570,75116027,8,SLN00EYBHA,0,PICK,RDTS000001,21-08-04-02,8,Replenishment,D000000FG9FK,3
00006XBD1X,DC01,2021-11-02 8:31:03 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER7,LSTPCK,82614590,1490,95999011,27,SLN00EYBB2,0,PICK,RDTS000001,41C-06-01-03,27,Replenishment,D000000FG9S9,1
00006XBJGO,DC01,2021-11-02 8:49:47 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER5,LSTPCK,82611098,800,78850070,35,SLN00EXO3P,0,PICK,RDTS000001,41F-15-03-03,35,Replenishment,D000000FGA6S,1
00006XBKI2,DC01,2021-11-02 8:56:10 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER7,ASSUMEDPCK,82614571,280,70331401,27,SLN00EYF1C,0,PICK,RDTS000001,77-06-03-04,27,Replenishment,D000000FGAD1,1
00006XB1ZI,DC01,2021-11-02 8:08:43 AM,02-Nov-21,8,E03,ECOMM CA,ECOMMERCE,USER15,LSTPCK,262898821,3,95815012,57,SLN00EYAI6,0,PICK,RDTS000001,34-02-02-01,57,eComm Canada,D000000FG98F,1
00006XAZCQ,DC01,2021-11-02 8:02:10 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER7,ASSUMEDPCK,82614594,430,80513001,27,SLN00EYB6Z,0,PICK,RDTS000001,23-12-03-05,27,Replenishment,D000000FG92B,3
00006XAYMS,DC01,2021-11-02 8:01:25 AM,02-Nov-21,8,E03,ECOMM CA,ECOMMERCE,USER21,ASSUMEDPCK,262900228,2,83287009,54,SLN00EYGJR,0,PICK,RDTS000001,74-04-03-02,54,eComm Canada,D000000FG91M,1
00006XBJQG,DC01,2021-11-02 8:50:58 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER3,LSTPCK,82614571,1970,82505007,12,SLN00EYELW,0,PICK,RDTS000001,82-23-04-07,12,Replenishment,D000000FFPW2,1
00006XB1T4,DC01,2021-11-02 8:06:51 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER9,ASSUMEDPCK,82611105,970,95437004,88,SLN00EXOOG,0,PICK,RDTS000001,02-20-01-01,88,Replenishment,D000000FG96J,1
00006XBCF7,DC01,2021-11-02 8:26:27 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER12,ASSUMEDPCK,82614579,130,68755010,109,SLN00EYBFU,0,PICK,RDTS000001,64-18-02-01,109,Replenishment,D000000FG9OZ,1
00006XBKEO,DC01,2021-11-02 8:55:06 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER10,LSTPCK,82614590,10,59027029,58,SLN00EYB1U,0,PICK,RDTS000001,22-10-02-03,58,Replenishment,D000000FGAC0,1
00006XBF72,DC01,2021-11-02 8:41:14 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER10,LSTPCK,82611105,730,84577166,58,SLN00EXONS,0,PICK,RDTS000001,13-02-01-01,58,Replenishment,D000000FG9YN,1
00006XBK85,DC01,2021-11-02 8:54:11 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER7,LSTPCK,82614571,2500,84071024,27,SLN00EYEN3,0,PICK,RDTS000001,76-15-03-02,27,Replenishment,D000000FGAB3,2
00006XAZCC,DC01,2021-11-02 8:02:02 AM,02-Nov-21,8,E03,ECOMM CA,ECOMMERCE,USER15,ASSUMEDPCK,262893057,1,83652050,57,SLN00EY96C,0,PICK,RDTS000001,22-16-02-03,57,eComm Canada,D000000FG927,1
00006XB742,DC01,2021-11-02 8:17:31 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER3,LSTPCK,82611098,2190,83756042,12,SLN00EXNZ9,0,PICK,RDTS000001,65-07-03-03,12,Replenishment,D000000FG9I3,1
00006XBGH2,DC01,2021-11-02 8:43:52 AM,02-Nov-21,8,E03,ECOMM CA,ECOMMERCE,USER2,ASSUMEDPCK,262866867,6,94293024,67,SLN00EYANI,0,PICK,RDTS000001,77-06-03-01,67,eComm Canada,D000000FGA0R,1
00006XBG7O,DC01,2021-11-02 8:42:17 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER12,LSTPCK,82614577,2560,92137040,109,SLN00EYFEB,0,PICK,RDTS000001,69-08-02-03,109,Replenishment,D000000FG9ZI,1
00006XB25J,DC01,2021-11-02 8:10:12 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER9,ASSUMEDPCK,82611105,590,81463045,88,SLN00EXONE,0,PICK,RDTS000001,03-18-02-03,88,Replenishment,D000000FG9AA,1
00006XB8ZC,DC01,2021-11-02 8:21:03 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER19,ASSUMEDPCK,82614579,670,76535062,8,SLN00EYBH0,0,PICK,RDTS000001,23-16-02-03,8,Replenishment,D000000FG9L6,1
00006XBCWG,DC01,2021-11-02 8:29:41 AM,02-Nov-21,8,E03,ECOMM CA,ECOMMERCE,USER20,PKOCLOSE,262894748,1,81656001,STNPACK-059,SLN00EY8FK,0,WRKS,PACK,STNPACK-059,STNPACK-059-STG,eComm Canada,D000000FG6F6,4
00006XB5PK,DC01,2021-11-02 8:16:07 AM,02-Nov-21,8,E03,ECOMM CA,ECOMMERCE,USER2,LSTPCK,262897942,1,75474004,67,SLN00EYAHV,0,PICK,RDTS000001,48-12-01-01,67,eComm Canada,D000000FG9GT,1
00006XB7JW,DC01,2021-11-02 8:17:59 AM,02-Nov-21,8,E03,ECOMM CA,ECOMMERCE,USER20,PKOCLOSE,262893330,1,79873001,STNPACK-059,SLN00EY8F6,0,WRKS,PACK,STNPACK-059,STNPACK-059-STG,eComm Canada,D000000FG6G3,1
00006XBKKO,DC01,2021-11-02 8:56:47 AM,02-Nov-21,8,E05,ECOMM US,ECOMMERCE,USER19,ASSUMEDPCK,262886595,1,84570002,8,SLN00EYJLI,0,PICK,RDTS000001,09-18-02-01,8,eComm USA S321,D000000FGADP,1
00006XBJL0,DC01,2021-11-02 8:50:22 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER18,LSTPCK,82614580,1730,83472010,68,SLN00EYDQP,0,PICK,RDTS000001,41A-04-03-01,68,Replenishment,D000000FGA7C,1
00006XB0IQ,DC01,2021-11-02 8:05:29 AM,02-Nov-21,8,E07,ECOMM US,ECOMMERCE,USER17,ASSUMEDPCK,262878690,2,92533075,111,SLN00EYGU6,0,PICK,RDTS000001,06-02-01-07,111,eComm USA S321,D000000FG95B,1
00006XB1X1,DC01,2021-11-02 8:07:51 AM,02-Nov-21,8,E07,ECOMM US,ECOMMERCE,USER17,LSTPCK,262826999,2,90186004,111,SLN00EYGUH,0,PICK,RDTS000001,08-06-04-07,111,eComm USA S321,D000000FG97J,1
00006XBD98,DC01,2021-11-02 8:32:10 AM,02-Nov-21,8,E03,ECOMM CA,ECOMMERCE,USER4,LSTPCK,262893184,3,85259008,50,SLN00EYH15,0,PICK,RDTS000001,56-15-03-03,50,eComm Canada,D000000FG9T8,1
00006XBDN7,DC01,2021-11-02 8:33:17 AM,02-Nov-21,8,E03,ECOMM CA,ECOMMERCE,USER16,ASSUMEDPCK,262892007,1,77337062,72,SLN00EYGRH,0,PICK,RDTS000001,60-21-04-07,72,eComm Canada,D000000FG9TX,1
00006XB67L,DC01,2021-11-02 8:16:41 AM,02-Nov-21,8,E01,ECOMM CA,ECOMMERCE,USER4,LSTPCK,262899417,1,84718044,50,SLN00EYGV2,0,PICK,RDTS000001,20-06-02-01,50,eComm Canada,D000000FG9H9,1
00006XBEEX,DC01,2021-11-02 8:40:10 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER5,LSTPCK,82611098,700,78466001,35,SLN00EXO3F,0,PICK,RDTS000001,39-20-03-02,35,Replenishment,D000000FG9XV,1
00006XBF78,DC01,2021-11-02 8:41:20 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER5,ASSUMEDPCK,82611098,1830,82727086,35,SLN00EXO6K,0,PICK,RDTS000001,40-05-03-03,35,Replenishment,D000000FG9YP,1
00006XB1ZD,DC01,2021-11-02 8:08:40 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER9,ASSUMEDPCK,82614579,1330,79755002,88,SLN00EYBCI,0,PICK,RDTS000001,03-07-04-06,88,Replenishment,D000000FG98D,1
00006XBK21,DC01,2021-11-02 8:53:08 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER5,ASSUMEDPCK,82614579,2230,83413004,35,SLN00EYBKO,0,PICK,RDTS000001,45-01-04-07,35,Replenishment,D000000FGA9Z,2
00006XB9Y0,DC01,2021-11-02 8:22:11 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER19,ASSUMEDPCK,82614579,1650,81183003,8,SLN00EYBEA,0,PICK,RDTS000001,24-17-03-02,8,Replenishment,D000000FG9LV,1
00006XBHYY,DC01,2021-11-02 8:46:52 AM,02-Nov-21,8,E01,ECOMM CA,ECOMMERCE,USER16,LSTPCK,262894432,1,90563055,72,SLN00EYATE,0,PICK,RDTS000001,71-05-02-03,72,eComm Canada,D000000FGA3Y,1
00006XBEDH,DC01,2021-11-02 8:39:22 AM,02-Nov-21,8,E03,ECOMM CA,ECOMMERCE,USER4,LSTPCK,262895454,2,84718034,50,SLN00EYH0D,0,PICK,RDTS000001,68-17-03-01,50,eComm Canada,D000000FG9XC,1
00006XBEF8,DC01,2021-11-02 8:40:18 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER12,ASSUMEDPCK,82614577,1690,84068009,109,SLN00EYFGQ,0,PICK,RDTS000001,68-12-01-02,109,Replenishment,D000000FG9Y0,1
00006XBJEL,DC01,2021-11-02 8:49:19 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER3,LSTPCK,82614572,510,90123005,12,SLN00EYFKU,0,PICK,RDTS000001,81-12-03-01,12,Replenishment,D000000FGA6A,1
00006XBB3V,DC01,2021-11-02 8:24:12 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER5,LSTPCK,82611098,2200,84020005,35,SLN00EXNZA,0,PICK,RDTS000001,23-05-01-02,35,Replenishment,D000000FG9N7,1
00006XB3TK,DC01,2021-11-02 8:13:41 AM,02-Nov-21,8,E01,ECOMM CA,ECOMMERCE,USER4,LSTPCK,262896965,1,95384022,50,SLN00EYGWA,0,PICK,RDTS000001,16-13-02-03,50,eComm Canada,D000000FG9E3,1
00006XB1VP,DC01,2021-11-02 8:07:34 AM,02-Nov-21,8,E03,ECOMM CA,ECOMMERCE,USER2,LSTPCK,262895846,1,78233080,67,SLN00EYACH,0,PICK,RDTS000001,37-11-02-04,67,eComm Canada,D000000FG97A,1
00006XBE6N,DC01,2021-11-02 8:38:28 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER5,LSTPCK,82614579,470,74100508,35,SLN00EYBEW,0,PICK,RDTS000001,38-12-03-02,35,Replenishment,D000000FG9WQ,1
00006XBHUO,DC01,2021-11-02 8:45:24 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER18,LSTPCK,82614580,1910,84572004,68,SLN00EYDQ7,0,PICK,RDTS000001,35-21-01-04,68,Replenishment,D000000FGA2J,1
00006XBCCR,DC01,2021-11-02 8:25:20 AM,02-Nov-21,8,E01,ECOMM CA,ECOMMERCE,USER4,ASSUMEDPCK,262900917,1,84718018,50,SLN00EYGX9,0,PICK,RDTS000001,41C-14-02-04,50,eComm Canada,D000000FG9NY,1
00006XB0LU,DC01,2021-11-02 8:06:24 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER3,LSTPCK,82614594,500,81186002,12,SLN00EYB9G,0,PICK,RDTS000001,57-11-03-05,12,Replenishment,D000000FG963,3
00006XBKC0,DC01,2021-11-02 8:54:34 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER18,LSTPCK,82614580,3310,94555006,68,SLN00EYDUD,0,PICK,RDTS000001,44-08-02-01,68,Replenishment,D000000FGABF,1
00006XBEGG,DC01,2021-11-02 8:40:42 AM,02-Nov-21,8,E03,ECOMM CA,ECOMMERCE,USER20,PKOCLOSE,262893148,3,68394208,STNPACK-059,SLN00EY8F3,0,WRKS,PACK,STNPACK-059,STNPACK-059-STG,eComm Canada,D000000FG6G5,1
00006XBGHK,DC01,2021-11-02 8:43:59 AM,02-Nov-21,8,E01,ECOMM CA,ECOMMERCE,USER16,ASSUMEDPCK,262893299,1,84718034,72,SLN00EYGBP,0,PICK,RDTS000001,68-17-03-01,72,eComm Canada,D000000FGA0Z,1
00006XB28D,DC01,2021-11-02 8:11:01 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER7,ASSUMEDPCK,82614579,3570,94202015,27,SLN00EYBJN,0,PICK,RDTS000001,32-14-04-04,27,Replenishment,D000000FG9B2,1
00006XB383,DC01,2021-11-02 8:13:02 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER10,ASSUMEDPCK,82614579,300,70331079,58,SLN00EYBFD,0,PICK,RDTS000001,75-14-02-05,58,Replenishment,D000000FG9DC,1
00006XBKYM,DC01,2021-11-02 8:59:07 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER12,ASSUMEDPCK,82614571,2490,84071023,109,SLN00EYEN4,0,PICK,RDTS000001,75-02-03-02,109,Replenishment,D000000FGAFW,2
00006XBKXS,DC01,2021-11-02 8:58:59 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER3,ASSUMEDPCK,82614571,1600,81204005,12,SLN00EYEPL,0,PICK,RDTS000001,84-19-04-02,12,Replenishment,D000000FGAFR,1
00006XBCIR,DC01,2021-11-02 8:27:44 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER5,LSTPCK,82611098,1690,82366011,35,SLN00EXO66,0,PICK,RDTS000001,25-19-03-03,35,Replenishment,D000000FG9Q1,1
00006XBKMT,DC01,2021-11-02 8:57:34 AM,02-Nov-21,8,E03,ECOMM CA,ECOMMERCE,USER11,LSTPCK,262842266,2,70653002,54,SLN00EYJFP,0,PICK,RDTS000001,45-09-02-03,54,eComm Canada,D000000FGAE9,1
00006XBGFV,DC01,2021-11-02 8:43:35 AM,02-Nov-21,8,E03,ECOMM CA,ECOMMERCE,USER15,LSTPCK,262878475,3,78841122,57,SLN00EYAQM,0,PICK,RDTS000001,64-22-02-02,57,eComm Canada,D000000FGA0H,1
00006XBJYN,DC01,2021-11-02 8:52:38 AM,02-Nov-21,8,E03,ECOMM CA,ECOMMERCE,USER17,LSTPCK,262897358,2,84718031,111,SLN00EYGA4,0,PICK,RDTS000001,73-08-03-02,111,eComm Canada,D000000FGA9G,1
00006XAYMX,DC01,2021-11-02 8:01:27 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER7,LSTPCK,82614588,480,79963004,27,SLN00EYB6U,0,PICK,RDTS000001,22-05-03-03,27,Replenishment,D000000FG91O,2
00006XB8ZY,DC01,2021-11-02 8:21:20 AM,02-Nov-21,8,E07,ECOMM US,ECOMMERCE,USER8,PKOCLOSE,262890840,2,92519023,STNPACK-027,SLN00EY88U,0,WRKS,PACK,STNPACK-027,STNPACK-027-STG,eComm USA S321,D000000FG6B6,1
00006XBF79,DC01,2021-11-02 8:41:20 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER5,LSTPCK,82611098,1830,82727086,35,SLN00EXO6K,0,PICK,RDTS000001,40-05-03-03,35,Replenishment,D000000FG9YP,1
00006XBJ7O,DC01,2021-11-02 8:46:59 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER5,ASSUMEDPCK,82611098,1620,81761002,35,SLN00EXO5Z,0,PICK,RDTS000001,41B-07-03-01,35,Replenishment,D000000FGA3Z,1
00006XBGLF,DC01,2021-11-02 8:45:03 AM,02-Nov-21,8,E03,ECOMM CA,ECOMMERCE,USER11,ASSUMEDPCK,262898860,2,92519029,54,SLN00EYJ3Y,0,PICK,RDTS000001,20-03-02-04,54,eComm Canada,D000000FGA27,1
00006XBE2C,DC01,2021-11-02 8:37:10 AM,02-Nov-21,8,E07,ECOMM US,ECOMMERCE,USER27,PKOCLOSE,262893322,2,92519016,STNPACK-038,SLN00EY898,0,WRKS,PACK,STNPACK-038,STNPACK-038-STG,eComm USA S321,D000000FG68F,1
00006XBKMA,DC01,2021-11-02 8:57:25 AM,02-Nov-21,8,E07,ECOMM US,ECOMMERCE,USER25,PKOCLOSE,262894429,1,79515003,STNPACK-018,SLN00EY7KC,0,WRKS,PACK,STNPACK-018,STNPACK-018-STG,eComm USA S321,D000000FG6FK,1
00006XB9YE,DC01,2021-11-02 8:22:22 AM,02-Nov-21,8,SR,REPLEN,RETAIL,USER3,ASSUMEDPCK,82611098,640,78042086,12,SLN00EXO39,0,PICK,RDTS000001,68-16-04-02,12,Replenishment,D000000FG9M2,1
